"","p_val","avg_diff","pct.1","pct.2","p_val_adj","cluster","gene"
"SPON2.6",4.02952659767137e-11,-1.52957769675144,0.158,0.574,8.05905319534273e-08,"6","SPON2"
"ARPC2.6",4.97394275375181e-11,1.07645524435935,0.895,0.534,9.94788550750363e-08,"6","ARPC2"
"CCL13",5.09944103048055e-11,-0.0153860521167971,0.447,0.085,1.01988820609611e-07,"6","CCL13"
"HMGA1.5",5.10549637227761e-11,1.02460492544927,0.842,0.544,1.02109927445552e-07,"6","HMGA1"
"ENO1.6",6.37759971404161e-11,1.05922499818547,0.921,0.489,1.27551994280832e-07,"6","ENO1"
"KRTAP2-3",6.61521684902981e-11,0.374456926021123,0.395,0.092,1.32304336980596e-07,"6","KRTAP2-3"
"RSPO1.4",6.70159655556198e-11,-0.804469683010691,0.026,0.375,1.3403193111124e-07,"6","RSPO1"
"BDKRB2.6",8.09000075653067e-11,-1.85460601350168,0.184,0.655,1.61800015130613e-07,"6","BDKRB2"
"TAGLN.5",8.51874869071396e-11,1.30263139139135,0.842,0.484,1.70374973814279e-07,"6","TAGLN"
"RP11-120C12.3.1",1.01184635534343e-10,0.0281226536293232,0.579,0.158,2.02369271068685e-07,"6","RP11-120C12.3"
"MMP12.2",1.03940553546909e-10,0.0353034837687722,0.684,0.237,2.07881107093819e-07,"6","MMP12"
"LARP6.4",1.2759684114239e-10,0.683004857372734,0.868,0.573,2.55193682284779e-07,"6","LARP6"
"SRM.5",1.43137239322747e-10,0.87995644128207,0.895,0.584,2.86274478645494e-07,"6","SRM"
"TK1.4",1.48201304218165e-10,1.37241263166999,0.711,0.302,2.96402608436329e-07,"6","TK1"
"MGP.5",1.49927915015152e-10,-1.24163664054112,0.237,0.609,2.99855830030304e-07,"6","MGP"
"PLPP1.6",1.50101653394953e-10,-1.42298126237172,0.237,0.673,3.00203306789907e-07,"6","PLPP1"
"GPNMB.4",1.65038110777145e-10,-1.60411718969025,0.184,0.63,3.30076221554289e-07,"6","GPNMB"
"FBN1.4",1.65611245714138e-10,-1.60066617491645,0.211,0.67,3.31222491428276e-07,"6","FBN1"
"CD163L1",1.69286471862029e-10,0.00782813253344391,0.368,0.022,3.38572943724059e-07,"6","CD163L1"
"LGALS3BP.4",1.7893007394173e-10,-2.26259959294879,0.211,0.599,3.57860147883461e-07,"6","LGALS3BP"
"MYL12B.6",1.96434100634474e-10,1.03340124004277,0.895,0.5,3.92868201268949e-07,"6","MYL12B"
"GALNT15",2.15359772298862e-10,-0.00966378886703888,0.368,0.144,4.30719544597725e-07,"6","GALNT15"
"FLNA.4",2.59594416373663e-10,-1.67461992629875,0.132,0.544,5.19188832747325e-07,"6","FLNA"
"VCAM1.6",2.7801658792015e-10,-1.39668231966148,0.105,0.672,5.560331758403e-07,"6","VCAM1"
"EDNRB.4",2.95347003975459e-10,-0.961979740702575,0.053,0.54,5.90694007950918e-07,"6","EDNRB"
"ZMAT3.6",3.24996620656683e-10,-1.80433020484463,0.211,0.651,6.49993241313365e-07,"6","ZMAT3"
"PDE5A.2",3.77552054830373e-10,-2.31032184483462,0.211,0.618,7.55104109660745e-07,"6","PDE5A"
"SLC38A5.1",3.79267735605005e-10,0.428132677908105,0.263,0.213,7.5853547121001e-07,"6","SLC38A5"
"RGS2.4",3.79267735605005e-10,-1.26053173088721,0.079,0.669,7.5853547121001e-07,"6","RGS2"
"COX20.5",4.27127838989106e-10,0.731498926027519,0.868,0.605,8.54255677978212e-07,"6","COX20"
"PHKG1.4",5.03593643612158e-10,-0.320374871374374,0.132,0.27,1.00718728722432e-06,"6","PHKG1"
"CLDN11.1",5.16799045753471e-10,-1.4768026677095,0.211,0.457,1.03359809150694e-06,"6","CLDN11"
"CFD.5",5.25001930691991e-10,-1.35868205148977,0.158,0.592,1.05000386138398e-06,"6","CFD"
"LINC00702.1",5.50996295320053e-10,0.0233722817089496,0.579,0.154,1.10199259064011e-06,"6","LINC00702"
"RFC2.1",6.19872155371051e-10,0.579977239231954,0.289,0.183,1.2397443107421e-06,"6","RFC2"
"MYEOV.1",6.26853518038723e-10,0.825076355770896,0.553,0.148,1.25370703607745e-06,"6","MYEOV"
"OST4.5",6.6515494705407e-10,0.89648439964744,0.868,0.502,1.33030989410814e-06,"6","OST4"
"SAMD11.2",6.90917882394153e-10,-0.705494344749229,0.026,0.341,1.38183576478831e-06,"6","SAMD11"
"ANKRD1",7.13659312826275e-10,-0.0321596357758508,0.447,0.11,1.42731862565255e-06,"6","ANKRD1"
"LAMC1.5",7.75049044155304e-10,-2.17349060539535,0.184,0.618,1.55009808831061e-06,"6","LAMC1"
"CLEC18A",7.76776208691507e-10,0.00276654772081291,0.474,0.053,1.55355241738301e-06,"6","CLEC18A"
"ID1.3",8.40643880658569e-10,-1.19979978437215,0.184,0.629,1.68128776131714e-06,"6","ID1"
"FADS1.4",8.87678062489623e-10,-1.58800863500919,0.184,0.609,1.77535612497925e-06,"6","FADS1"
"TOMM5.4",9.33127157591459e-10,0.889078768619829,0.789,0.615,1.86625431518292e-06,"6","TOMM5"
"PXDN.2",1.01959178686611e-09,-2.14338449398748,0.237,0.624,2.03918357373222e-06,"6","PXDN"
"FSTL1.5",1.09072324784067e-09,-1.80298427043602,0.184,0.552,2.18144649568133e-06,"6","FSTL1"
"WFDC2.1",1.27276168175238e-09,0.0322454260452514,0.395,0.124,2.54552336350475e-06,"6","WFDC2"
"RAB3B.4",1.33732898794103e-09,0.974934602944516,0.737,0.594,2.67465797588205e-06,"6","RAB3B"
"RARRES2.4",1.38669626857362e-09,-1.08938872918454,0.158,0.603,2.77339253714724e-06,"6","RARRES2"
"C17orf89.4",1.51718352599569e-09,0.740751798168143,0.895,0.566,3.03436705199139e-06,"6","C17orf89"
"TCF21.4",1.52384589644246e-09,-1.72576444396083,0.211,0.63,3.04769179288491e-06,"6","TCF21"
"HSPD1.5",1.56956858571202e-09,0.684628675906812,0.868,0.63,3.13913717142403e-06,"6","HSPD1"
"EIF5A.4",1.74322245214416e-09,0.706714479089968,0.868,0.619,3.48644490428831e-06,"6","EIF5A"
"INMT.1",1.80910521563243e-09,0.678258245222032,0.342,0.239,3.61821043126486e-06,"6","INMT"
"SVEP1.4",1.83693304215943e-09,-1.45847467083392,0.158,0.677,3.67386608431885e-06,"6","SVEP1"
"SMS.6",1.91041932414069e-09,0.834841115468451,0.921,0.612,3.82083864828139e-06,"6","SMS"
"SLC3A2.5",1.96740594486654e-09,-1.72398426099752,0.211,0.63,3.93481188973308e-06,"6","SLC3A2"
"ITIH5.5",2.5940549699785e-09,-0.966145251804924,0.079,0.561,5.18810993995701e-06,"6","ITIH5"
"PEA15.5",2.6939796679534e-09,0.670863287005859,0.816,0.629,5.3879593359068e-06,"6","PEA15"
"TES.3",2.77660919376659e-09,-1.33150613323602,0.105,0.665,5.55321838753319e-06,"6","TES"
"COX17.2",3.65588300317323e-09,0.761340740904584,0.842,0.621,7.31176600634645e-06,"6","COX17"
"PTGDS.4",3.66764487885463e-09,-1.22312915837833,0.211,0.564,7.33528975770926e-06,"6","PTGDS"
"CMTM2.5",3.77113601108747e-09,0.0342881637446156,0.737,0.253,7.54227202217495e-06,"6","CMTM2"
"EXT1.6",3.894083296185e-09,-1.98802923500827,0.211,0.621,7.78816659236999e-06,"6","EXT1"
"SLC7A11.2",4.07278509108912e-09,-1.17017545674852,0.132,0.655,8.14557018217824e-06,"6","SLC7A11"
"FABP4",5.12008675304543e-09,0.918949245643738,0.368,0.177,1.02401735060909e-05,"6","FABP4"
"PSMB3.6",6.79684617265504e-09,0.636994559662107,0.921,0.59,1.35936923453101e-05,"6","PSMB3"
"MYADM.5",7.63009877306103e-09,-1.86315255452974,0.263,0.635,1.52601975461221e-05,"6","MYADM"
"FOXN3.5",7.74302523657221e-09,-1.14224524104163,0.053,0.637,1.54860504731444e-05,"6","FOXN3"
"MCM10.1",9.95149383036867e-09,-0.0223455177111678,0.474,0.093,1.99029876607373e-05,"6","MCM10"
"HBG2.1",1.00243273359567e-08,0.0109612733510972,0.342,0.079,2.00486546719134e-05,"6","HBG2"
"VCL.4",1.04288619175863e-08,-1.93071590355854,0.289,0.593,2.08577238351727e-05,"6","VCL"
"TIMP2.6",1.10540720198966e-08,-2.10540496398146,0.237,0.555,2.21081440397932e-05,"6","TIMP2"
"CPA4",1.18500456469327e-08,0.0878796337716415,0.447,0.139,2.37000912938655e-05,"6","CPA4"
"PA2G4.5",1.20108133816551e-08,0.65853701382537,0.921,0.632,2.40216267633101e-05,"6","PA2G4"
"NFAT5.4",1.30883565438104e-08,-1.27198023330207,0.158,0.67,2.61767130876208e-05,"6","NFAT5"
"LSM5.4",1.66567536674691e-08,0.609594832661306,0.816,0.61,3.33135073349381e-05,"6","LSM5"
"HSP90AB1.4",1.68113680254239e-08,1.00377938731574,0.842,0.5,3.36227360508478e-05,"6","HSP90AB1"
"EIF6.6",1.96431670371165e-08,0.545305808596472,0.921,0.596,3.9286334074233e-05,"6","EIF6"
"FAM89A.5",2.03788366512852e-08,-1.20429771786432,0.158,0.64,4.07576733025704e-05,"6","FAM89A"
"PSMA7.6",2.06089113794564e-08,0.828717612228547,0.842,0.525,4.12178227589127e-05,"6","PSMA7"
"RPA3.6",2.3430939401407e-08,0.784515791142727,0.737,0.59,4.68618788028139e-05,"6","RPA3"
"APOE.3",2.46267856859815e-08,-0.607397927333138,0.053,0.308,4.92535713719631e-05,"6","APOE"
"LPIN1.3",2.61984575438258e-08,-1.325667126252,0.105,0.678,5.23969150876516e-05,"6","LPIN1"
"COL12A1.4",2.62782132809637e-08,-1.7742873716888,0.289,0.626,5.25564265619274e-05,"6","COL12A1"
"PPDPF.5",2.6870331052317e-08,0.880302727212502,0.816,0.532,5.37406621046341e-05,"6","PPDPF"
"CDC42.3",2.72262829058833e-08,0.557348151802705,0.895,0.552,5.44525658117667e-05,"6","CDC42"
"PARM1.2",3.13615049879764e-08,-0.484018643774367,0.079,0.269,6.27230099759527e-05,"6","PARM1"
"C1QBP.6",3.29148410189773e-08,0.458842913259848,0.816,0.596,6.58296820379546e-05,"6","C1QBP"
"PELO.5",3.30143637748817e-08,-1.22325619078941,0.158,0.65,6.60287275497635e-05,"6","PELO"
"GAL",3.63943117356106e-08,0.708150645209773,0.316,0.108,7.27886234712212e-05,"6","GAL"
"BOLA3.4",3.83036399192091e-08,0.624922247306801,0.842,0.646,7.66072798384182e-05,"6","BOLA3"
"FGF1",4.28865030776952e-08,0.439735134147638,0.316,0.18,8.57730061553904e-05,"6","FGF1"
"GBP2.4",4.35334520601225e-08,-1.31026216789472,0.289,0.657,8.7066904120245e-05,"6","GBP2"
"HAPLN2.1",4.39699972845588e-08,0.0194285476515545,0.579,0.19,8.79399945691176e-05,"6","HAPLN2"
"ARHGAP29.5",4.82864597020777e-08,-1.4374844456893,0.184,0.66,9.65729194041553e-05,"6","ARHGAP29"
"TMEM176A.6",4.9649743334737e-08,-0.825914656503147,0.211,0.621,9.9299486669474e-05,"6","TMEM176A"
"IER3.2",5.01456134328393e-08,-1.37964871027679,0.158,0.673,0.000100291226865679,"6","IER3"
"NNMT.5",5.41279481234886e-08,-1.28260205761152,0.237,0.546,0.000108255896246977,"6","NNMT"
"FILIP1L.4",5.89965224616431e-08,-1.6333936192987,0.263,0.622,0.000117993044923286,"6","FILIP1L"
"CTGF.5",6.17395411433763e-08,-1.36595647454486,0.263,0.628,0.000123479082286753,"6","CTGF"
"PDCD5.6",6.37201862950808e-08,0.776576960728377,0.895,0.57,0.000127440372590162,"6","PDCD5"
"MFAP5.1",7.12889569759334e-08,0.00983391434767121,0.263,0.026,0.000142577913951867,"6","MFAP5"
"LMCD1.3",7.16401219515379e-08,-0.933123881808702,0.211,0.66,0.000143280243903076,"6","LMCD1"
"SEPP1.4",7.81784418786002e-08,-1.00186627771078,0.342,0.649,0.0001563568837572,"6","SEPP1"
"MYLK.6",7.96473015541193e-08,-1.45702186818091,0.237,0.513,0.000159294603108239,"6","MYLK"
"COPS6.5",8.76581511024135e-08,0.732415218030811,0.842,0.583,0.000175316302204827,"6","COPS6"
"MAP2",9.3396048187858e-08,0.104714012872726,0.342,0.188,0.000186792096375716,"6","MAP2"
"CCND2.3",9.83422034212405e-08,0.799423461852253,0.684,0.597,0.000196684406842481,"6","CCND2"
"DYNLL1.4",1.01351778719156e-07,0.829311499266857,0.895,0.531,0.000202703557438313,"6","DYNLL1"
"BDNF.2",1.14085307645818e-07,-1.29009016847289,0.158,0.65,0.000228170615291637,"6","BDNF"
"PAICS.4",1.24217379735074e-07,0.753207353330162,0.684,0.592,0.000248434759470147,"6","PAICS"
"PBX3.4",1.2505970642846e-07,-1.1995986695457,0.289,0.656,0.00025011941285692,"6","PBX3"
"HSPE1.4",1.41201050913183e-07,0.519808061964957,0.816,0.576,0.000282402101826366,"6","HSPE1"
"NCL.6",1.49148570638827e-07,0.531025271796706,0.842,0.539,0.000298297141277653,"6","NCL"
"PCYOX1.6",1.67478982680273e-07,-1.44791663925062,0.289,0.659,0.000334957965360546,"6","PCYOX1"
"SBF2-AS1.5",1.69411286100102e-07,-1.43623988794739,0.289,0.628,0.000338822572200203,"6","SBF2-AS1"
"KRTAP1-1",1.80085974339453e-07,0.250441203468002,0.263,0.058,0.000360171948678906,"6","KRTAP1-1"
"RP11-879F14.2.3",1.9013933894289e-07,0.759581206678881,0.447,0.246,0.000380278677885781,"6","RP11-879F14.2"
"SCD.4",2.09896319454823e-07,-1.68856184977698,0.237,0.573,0.000419792638909646,"6","SCD"
"CTSF.4",2.13916775066093e-07,-0.723081746883727,0.211,0.547,0.000427833550132186,"6","CTSF"
"DDA1.4",2.33831236365575e-07,0.614218468528988,0.816,0.629,0.00046766247273115,"6","DDA1"
"JUND.5",2.53611239544648e-07,-1.134548657724,0.132,0.653,0.000507222479089297,"6","JUND"
"CLGN.3",2.69117048570175e-07,-0.685151698321817,0.026,0.354,0.00053823409714035,"6","CLGN"
"RBP1.4",2.86342149094895e-07,-1.13104605089913,0.316,0.649,0.000572684298189791,"6","RBP1"
"MPC2.2",3.1477998357871e-07,0.518144549017084,0.842,0.564,0.00062955996715742,"6","MPC2"
"BST1.4",3.22832597350272e-07,-1.05524323999406,0.211,0.695,0.000645665194700544,"6","BST1"
"DIXDC1.5",3.28311108035807e-07,-1.19964355086338,0.079,0.672,0.000656622216071614,"6","DIXDC1"
"BIRC5.3",3.52448370652798e-07,1.6391891797203,0.553,0.215,0.000704896741305596,"6","BIRC5"
"LINC00973.1",3.53270767929674e-07,0.715500740577186,0.474,0.145,0.000706541535859348,"6","LINC00973"
"HBEGF.1",3.78998399550923e-07,0.154260457918128,0.526,0.138,0.000757996799101846,"6","HBEGF"
"ATP2B4.4",3.96285390262249e-07,-1.03675812236682,0.105,0.669,0.000792570780524497,"6","ATP2B4"
"NUCB2.6",4.29576339561062e-07,0.450601743808305,0.868,0.63,0.000859152679122123,"6","NUCB2"
"MAF.3",4.3196912986577e-07,-0.686056491086604,0.026,0.344,0.00086393825973154,"6","MAF"
"NHP2.5",4.50329443187468e-07,0.590576313673788,0.816,0.594,0.000900658886374935,"6","NHP2"
"KIAA0101.3",4.57037190429963e-07,0.93838742365143,0.684,0.42,0.000914074380859926,"6","KIAA0101"
"UBC.3",4.92047636787602e-07,-1.53110849353783,0.237,0.482,0.000984095273575204,"6","UBC"
"CTSK.5",5.17602869308045e-07,-1.16498321578801,0.316,0.605,0.00103520573861609,"6","CTSK"
"THBS2.5",5.40450944071137e-07,-1.59552468651215,0.316,0.632,0.00108090188814227,"6","THBS2"
"PTGES.3",5.83729870387901e-07,-1.05768272579597,0.105,0.648,0.0011674597407758,"6","PTGES"
"MACF1.5",6.03835958016466e-07,-1.67747375685307,0.263,0.633,0.00120767191603293,"6","MACF1"
"PSMC4.6",6.29764800895376e-07,0.509546085540779,0.816,0.687,0.00125952960179075,"6","PSMC4"
"IRF1.4",6.73742589875263e-07,-1.23301051888805,0.105,0.685,0.00134748517975053,"6","IRF1"
"ITGA1.4",6.86752455071916e-07,-1.24287008655547,0.289,0.666,0.00137350491014383,"6","ITGA1"
"S1PR3.3",7.29898326393804e-07,-1.2244878035955,0.132,0.674,0.00145979665278761,"6","S1PR3"
"TALDO1.5",9.71999839139298e-07,0.705474124927223,0.868,0.511,0.0019439996782786,"6","TALDO1"
"CBX6.3",1.03041507565116e-06,-1.33834532126537,0.316,0.642,0.00206083015130232,"6","CBX6"
"PTTG1.4",1.03226500321818e-06,1.03281468760918,0.579,0.409,0.00206453000643635,"6","PTTG1"
"FAM63B.3",1.05945084480476e-06,-1.08794438439293,0.132,0.664,0.00211890168960952,"6","FAM63B"
"COL11A1",1.06994025142885e-06,-0.0146076259759529,0.474,0.109,0.0021398805028577,"6","COL11A1"
"FABP3.5",1.10300469850742e-06,-0.443937083194175,0.132,0.326,0.00220600939701484,"6","FABP3"
"PTS.4",1.28476123683381e-06,0.462999218882933,0.816,0.645,0.00256952247366763,"6","PTS"
"ZNF503.3",1.45727668740261e-06,-0.983558822121875,0.105,0.629,0.00291455337480522,"6","ZNF503"
"PPP1R15A.4",1.46115139962976e-06,-1.29254015094294,0.211,0.661,0.00292230279925951,"6","PPP1R15A"
"TMEM176B.5",1.54757718938856e-06,-0.716758893620586,0.158,0.593,0.00309515437877711,"6","TMEM176B"
"SLC35F6",1.57375466422112e-06,-1.10932457602132,0.158,0.658,0.00314750932844224,"6","SLC35F6"
"TFPI2.4",1.61880799059367e-06,0.636962943706697,0.868,0.566,0.00323761598118733,"6","TFPI2"
"AK5.3",1.70814852560082e-06,0.621594213471209,0.421,0.341,0.00341629705120163,"6","AK5"
"HCFC1R1.5",1.72172459545821e-06,-1.26673388687779,0.342,0.635,0.00344344919091642,"6","HCFC1R1"
"PCDH18.2",1.8213000687863e-06,-1.14914057706027,0.079,0.673,0.00364260013757259,"6","PCDH18"
"PRSS3.1",1.88466793683424e-06,0.56193266305639,0.316,0.273,0.00376933587366848,"6","PRSS3"
"PHLDA1.2",1.94163537323027e-06,-1.0825165707775,0.211,0.653,0.00388327074646053,"6","PHLDA1"
"ADAMTS5.3",1.974186884751e-06,-1.02336629167702,0.105,0.653,0.00394837376950201,"6","ADAMTS5"
"EPHX1.3",2.17509057450084e-06,-1.21522588251429,0.237,0.687,0.00435018114900168,"6","EPHX1"
"MYO6.5",2.29171776467832e-06,-1.18644229045261,0.316,0.654,0.00458343552935664,"6","MYO6"
"TGIF1.1",2.56980291600426e-06,-1.07446298569786,0.184,0.666,0.00513960583200851,"6","TGIF1"
"ISOC1.2",2.67180119988959e-06,-1.05597142260796,0.342,0.661,0.00534360239977917,"6","ISOC1"
"SERPINF1.5",2.72071949894881e-06,-0.989011696738536,0.395,0.64,0.00544143899789761,"6","SERPINF1"
"HSPB6.4",2.77767866613949e-06,0.549394624737313,0.789,0.63,0.00555535733227898,"6","HSPB6"
"ANTXR1.6",2.81385735662797e-06,-1.59903642776238,0.316,0.626,0.00562771471325594,"6","ANTXR1"
"ABL2.3",2.87764076431424e-06,-0.841330792456436,0,0.597,0.00575528152862848,"6","ABL2"
"AKR1B1.5",3.03538633899517e-06,0.534045735580878,0.895,0.574,0.00607077267799034,"6","AKR1B1"
"HMGN2.4",3.16861045249885e-06,0.636968738539837,0.763,0.54,0.0063372209049977,"6","HMGN2"
"AKAP12.5",3.29047147969689e-06,-1.88559447490724,0.342,0.586,0.00658094295939378,"6","AKAP12"
"NFKBIA.2",3.33874754257815e-06,-1.13902306467655,0.053,0.651,0.00667749508515629,"6","NFKBIA"
"PFDN2.6",3.65232069012297e-06,0.383038984583157,0.816,0.616,0.00730464138024594,"6","PFDN2"
"MTRNR2L8.2",3.86696305421948e-06,0.349110991616013,0.368,0.308,0.00773392610843895,"6","MTRNR2L8"
"TNS3.4",3.95347098065102e-06,-0.966374453476486,0.184,0.653,0.00790694196130203,"6","TNS3"
"HSP90AA1.6",4.19213580674017e-06,0.863356349902975,0.737,0.453,0.00838427161348034,"6","HSP90AA1"
"GSTM3.5",4.30745054221269e-06,0.554622460750157,0.816,0.594,0.00861490108442538,"6","GSTM3"
"HMGB3.4",4.36254477893022e-06,0.653893571356049,0.579,0.484,0.00872508955786045,"6","HMGB3"
"CTSH.4",4.55881295445798e-06,-0.693421369081018,0.158,0.516,0.00911762590891596,"6","CTSH"
"C10orf10.3",5.02334654697595e-06,-0.720321222213757,0.079,0.447,0.0100466930939519,"6","C10orf10"
"RARRES3.5",5.07435164263585e-06,-1.19457159695303,0.289,0.625,0.0101487032852717,"6","RARRES3"
"TMEM35.5",5.07862438043392e-06,-0.517644485276304,0.053,0.26,0.0101572487608678,"6","TMEM35"
"F3.4",5.15612534250848e-06,-1.00825555426671,0.184,0.649,0.010312250685017,"6","F3"
"EIF4A3.5",5.40908661787889e-06,-0.805417567943264,0.263,0.673,0.0108181732357578,"6","EIF4A3"
"TFRC.4",5.65966284242413e-06,-1.32369751424844,0.316,0.628,0.0113193256848483,"6","TFRC"
"ARSJ.4",5.92132858780082e-06,-1.03375041303642,0.079,0.65,0.0118426571756016,"6","ARSJ"
"FRMD6.1",6.1739043254898e-06,-1.10104462407541,0.184,0.678,0.0123478086509796,"6","FRMD6"
"HSPA5.6",6.71590857777833e-06,-1.82476103552562,0.263,0.556,0.0134318171555567,"6","HSPA5"
"COL18A1.4",6.81150094853343e-06,-1.20428808503473,0.316,0.674,0.0136230018970669,"6","COL18A1"
"LAPTM4A.3",6.8740469054182e-06,-1.14099765815334,0.316,0.513,0.0137480938108364,"6","LAPTM4A"
"CEMIP.4",6.90839404376974e-06,-0.929266960187181,0.184,0.64,0.0138167880875395,"6","CEMIP"
"ZNF22.2",7.04158500069905e-06,-0.97736227414173,0.026,0.535,0.0140831700013981,"6","ZNF22"
"HNRNPA1.4",7.37011628762947e-06,0.851820098232375,0.684,0.526,0.0147402325752589,"6","HNRNPA1"
"MALL",7.38845138834387e-06,0.851232447341223,0.342,0.085,0.0147769027766877,"6","MALL"
"PSMD8.6",7.52424780598272e-06,0.519912530978925,0.763,0.557,0.0150484956119654,"6","PSMD8"
"PSMB6.6",7.6245043593436e-06,0.569406798046941,0.842,0.599,0.0152490087186872,"6","PSMB6"
"SDC4.2",7.79658994703639e-06,-1.22294417133794,0.316,0.629,0.0155931798940728,"6","SDC4"
"STMN1.5",7.99215026841249e-06,0.637738413244358,0.868,0.642,0.015984300536825,"6","STMN1"
"CD81.6",8.54386238682276e-06,-1.77963717709537,0.395,0.595,0.0170877247736455,"6","CD81"
"SNCA.4",8.8659078853534e-06,-1.00262517230843,0.316,0.624,0.0177318157707068,"6","SNCA"
"PRMT1.6",9.30575192963204e-06,0.323760400996753,0.816,0.641,0.0186115038592641,"6","PRMT1"
"CXCL12.3",9.67889483353348e-06,-0.44215065518594,0.263,0.413,0.019357789667067,"6","CXCL12"
"ALDH2.4",9.75841181016648e-06,-1.27462936687866,0.395,0.678,0.019516823620333,"6","ALDH2"
"UGCG.2",1.03327587393531e-05,-0.906608828202074,0.184,0.645,0.0206655174787062,"6","UGCG"
"FBN2.2",1.04089041556498e-05,-0.946090428834139,0.237,0.637,0.0208178083112996,"6","FBN2"
"NCEH1.1",1.10107485846755e-05,0.152167612011886,0.289,0.222,0.022021497169351,"6","NCEH1"
"E2F8",1.12460150272926e-05,-0.00380898153886582,0.447,0.146,0.0224920300545852,"6","E2F8"
"STRA13.5",1.1328593122935e-05,0.563357767781154,0.737,0.622,0.0226571862458701,"6","STRA13"
"HSD11B1.2",1.14861169890873e-05,-0.0631437056511085,0.158,0.271,0.0229722339781746,"6","HSD11B1"
"DEK.3",1.1769213920464e-05,-1.71121145903158,0.342,0.591,0.023538427840928,"6","DEK"
"BCL7C.3",1.18843071311803e-05,0.434517351175372,0.842,0.601,0.0237686142623605,"6","BCL7C"
"KCNQ1OT1.4",1.24962722471009e-05,-1.08614168660049,0.026,0.645,0.0249925444942017,"6","KCNQ1OT1"
"ACTG2.5",1.31382369982704e-05,0.721095321013634,0.789,0.484,0.0262764739965408,"6","ACTG2"
"PRDX6.5",1.31488446767312e-05,0.746916633241188,0.737,0.524,0.0262976893534625,"6","PRDX6"
"CNN1.4",1.31700845510685e-05,0.502218802142982,0.684,0.649,0.0263401691021371,"6","CNN1"
"RP11-783K16.5.1",1.34817649861428e-05,0.475078827208642,0.263,0.294,0.0269635299722856,"6","RP11-783K16.5"
"FERMT2.4",1.38896506774267e-05,-1.41213282891368,0.289,0.647,0.0277793013548535,"6","FERMT2"
"GADD45A.3",1.43092903078685e-05,-1.00088832034147,0.237,0.658,0.028618580615737,"6","GADD45A"
"CENPM.2",1.56670409812652e-05,0.620924464373792,0.368,0.198,0.0313340819625305,"6","CENPM"
"IL13RA2.1",1.60219895383254e-05,0.469856252211176,0.421,0.382,0.0320439790766507,"6","IL13RA2"
"MT-ATP6.6",1.60476341809003e-05,-1.63342053230414,0.289,0.531,0.0320952683618006,"6","MT-ATP6"
"NME4.4",1.66882881149193e-05,0.482833483787054,0.816,0.565,0.0333765762298386,"6","NME4"
"CHCHD10.2",1.72430049203905e-05,0.475221855486489,0.816,0.638,0.034486009840781,"6","CHCHD10"
"INSIG1.5",1.75338893050528e-05,-0.983711375214857,0.368,0.634,0.0350677786101056,"6","INSIG1"
"MDK.4",1.76178541556742e-05,-1.14529870144528,0.342,0.579,0.0352357083113483,"6","MDK"
"FGF5.1",1.7843637459226e-05,0.359191390118226,0.289,0.298,0.0356872749184521,"6","FGF5"
"CENPH.3",1.8332614539366e-05,0.885890664349631,0.447,0.239,0.0366652290787321,"6","CENPH"
"AMOTL2.4",1.88044683101561e-05,-0.925618223864552,0.079,0.65,0.0376089366203122,"6","AMOTL2"
"TRBC2.1",1.88942192147056e-05,0.685479413874788,0.316,0.161,0.0377884384294112,"6","TRBC2"
"SLC16A3.6",1.9611520063896e-05,-1.30738091464483,0.342,0.63,0.039223040127792,"6","SLC16A3"
"IGF2.4",2.16817553740234e-05,-1.05718919883833,0.289,0.604,0.0433635107480468,"6","IGF2"
"RPL22L1.6",2.38090580171272e-05,0.418630004167624,0.789,0.548,0.0476181160342543,"6","RPL22L1"
"ANKRD28.4",2.42424948486331e-05,-0.917886193615184,0.158,0.662,0.0484849896972663,"6","ANKRD28"
